customer_id,age,gender,income,region,risk_score
5146,87,Male,49528,West,46
5147,65,Male,10000,North,35
5148,56,Male,10000,West,85
5149,48,Male,50285,East,96
5150,27,Female,40311,East,22
5151,47,Male,43297,North,14
5152,35,Male,83365,North,29
5153,77,Female,59524,West,58
5154,32,Female,92896,South,31
5155,21,Male,51515,South,17
5156,80,Male,79900,North,23
5157,57,Male,69668,South,59
5158,26,Male,39889,South,36
5159,26,Male,46545,East,89
5160,43,Male,42905,South,82
5161,21,Female,71487,East,59
5162,33,Female,55521,South,80
5163,32,Female,31609,North,2
5164,69,Male,24250,East,90
5165,86,Female,24937,South,98
5166,22,Female,32087,West,12
5167,37,Female,31031,West,10
5168,35,Female,25860,West,93
5169,19,Female,72432,North,2
5170,30,Male,19390,East,16
5171,21,Male,58106,South,36
5172,59,Male,95604,North,49
5173,78,Male,51741,West,36
5174,25,Male,51805,East,86
5175,84,Male,54557,South,6
5176,80,Female,20465,South,99
5177,26,Female,58666,East,95
5178,28,Male,56704,North,2
5179,59,Male,49185,East,99
5180,30,Female,16214,North,28
5181,53,Female,87867,West,7
5182,30,Male,54747,West,21
5183,29,Male,25547,North,62
5184,54,Male,29905,East,89
5185,69,Male,34452,North,82
5186,88,Female,81753,West,41
5187,19,Female,47523,South,43
5188,73,Male,47530,East,77
5189,77,Female,39402,West,8
5190,40,Female,70509,North,14
5191,57,Female,71558,West,81
5192,81,Female,19735,South,77
5193,40,Male,47989,North,11
5194,46,Male,45691,East,10
5195,68,Female,30921,South,81
5196,86,Female,38362,North,29
5197,48,Female,44164,West,55
5198,67,Female,29842,West,2
5199,37,Male,55849,East,1
5200,72,Male,55414,North,47
5201,19,Female,60354,West,91
5202,42,Female,40642,East,83
5203,30,Female,10000,South,18
5204,87,Male,35722,East,35
5205,84,Female,28962,South,73
5206,75,Female,46609,North,62
5207,81,Male,61451,West,25
5208,86,Male,87799,North,86
5209,76,Female,31881,South,77
5210,77,Female,52555,North,29
5211,79,Male,53493,South,86
5212,33,Male,78804,North,80
5213,85,Male,54398,West,19
5214,32,Male,42719,North,72
5215,72,Male,49149,East,76
5216,52,Female,56957,West,66
5217,72,Male,64777,East,69
5218,31,Female,84032,East,78
5219,66,Male,81992,West,80
5220,24,Male,34742,South,98
5221,47,Female,19916,East,10
5222,66,Female,25021,East,72
5223,33,Male,54801,East,25
5224,68,Female,72536,North,27
5225,89,Male,45122,South,61
5226,59,Male,30822,East,10
5227,34,Female,20681,West,36
5228,80,Female,81713,East,39
5229,62,Male,40298,East,7
5230,24,Male,19141,North,15
5231,44,Female,49477,South,13
5232,27,Male,50069,East,33
5233,51,Female,67696,East,99
5234,53,Male,26133,East,66
5235,42,Female,73260,North,11
5236,23,Male,76335,North,21
5237,41,Female,51847,West,78
5238,35,Male,62124,East,89
5239,23,Female,66244,North,23
5240,46,Male,37995,West,44
5241,42,Male,22238,West,65
5242,72,Male,38220,South,70
5243,63,Female,14852,West,36
5244,41,Male,59454,East,62
5245,43,Male,81984,South,82
5246,45,Male,32805,South,42
5247,20,Female,40762,South,69
5248,55,Male,44958,North,52
5249,78,Male,91263,North,1
5250,68,Female,40909,South,30
5251,65,Female,72381,North,1
5252,38,Male,50722,North,48
5253,71,Female,10000,East,14
5254,73,Male,39973,West,92
5255,76,Male,67586,East,31
5256,89,Female,40086,East,62
5257,68,Female,60244,East,87
5258,37,Male,84658,South,31
5259,76,Male,60356,North,7
5260,88,Male,37294,South,20
5261,26,Female,64218,East,84
5262,18,Female,59753,West,31
5263,46,Male,69413,East,9
5264,80,Female,48142,North,11
5265,89,Male,33822,West,6
5266,73,Female,60756,West,43
5267,85,Male,61383,North,59
5268,52,Female,39382,North,18
5269,20,Male,19144,East,29
5270,24,Female,40864,North,1
5271,44,Male,26466,West,44
5272,18,Male,44619,North,33
5273,88,Female,65551,East,67
5274,61,Male,10000,South,38
5275,58,Male,56206,South,41
5276,59,Female,58236,East,16
5277,50,Female,31515,West,38
5278,67,Male,56963,South,63
5279,80,Male,73397,East,99
5280,54,Male,58646,South,90
5281,76,Female,91143,West,85
5282,65,Male,51664,West,83
5283,22,Male,70062,West,9
5284,65,Female,90653,North,27
5285,20,Male,60160,West,31
5286,64,Male,85062,West,15
5287,79,Female,59131,West,96
5288,31,Male,79132,South,29
5289,80,Female,27645,East,9
5290,78,Female,51228,East,44
5291,48,Male,99410,West,81
5292,34,Male,13597,South,60
5293,41,Female,34599,East,78
5294,40,Female,93495,South,39
5295,67,Male,47853,East,51
5296,87,Male,47830,North,40
5297,44,Female,68318,West,63
5298,32,Male,75073,South,6
5299,67,Female,42612,South,38
5300,53,Female,17184,North,32
5301,25,Male,31462,East,6
5302,20,Female,38780,South,54
5303,79,Female,26498,West,51
5304,64,Male,32784,North,96
5305,78,Female,50182,West,98
5306,49,Female,33026,East,34
5307,30,Male,85314,West,76
5308,18,Male,41917,North,9
5309,51,Female,19426,North,5
5310,79,Female,73484,South,81
5311,88,Female,114452,West,92
5312,48,Female,43398,West,61
5313,81,Male,55131,East,86
5314,42,Female,76072,South,6
5315,55,Male,42456,East,50
5316,31,Male,87492,East,32
5317,25,Male,17906,North,19
5318,71,Female,47632,North,58
5319,19,Male,33696,South,48
5320,73,Male,27374,East,17
5321,78,Male,34215,West,60
5322,39,Male,60261,West,10
5323,52,Female,68419,North,79
5324,33,Female,64174,East,50
5325,67,Female,20552,North,38
5326,60,Female,61021,North,85
5327,34,Female,47612,South,40
5328,75,Female,38367,East,3
5329,19,Female,45630,North,94
5330,21,Male,83312,East,79
5331,56,Male,44489,East,91
5332,23,Male,65282,East,31
5333,86,Male,70649,West,16
5334,86,Male,67607,North,28
5335,37,Female,40854,East,45
5336,81,Female,41940,South,37
5337,33,Male,55485,South,43
5338,68,Male,38917,North,73
5339,54,Female,32969,South,73
5340,86,Male,51984,West,76
5341,59,Male,33889,South,28
5342,74,Female,41366,North,71
5343,83,Male,44515,East,60
5344,26,Female,38899,West,64
5345,81,Female,44880,North,60
5346,39,Female,41381,North,99
5347,51,Male,90864,South,36
5348,72,Male,85372,North,47
5349,46,Male,41489,East,38
5350,55,Male,40855,North,65
5351,35,Male,45516,North,34
5352,88,Female,54778,East,22
5353,82,Female,47957,North,94
5354,18,Female,50316,East,84
5355,21,Male,65812,East,51
5356,21,Female,32645,South,72
5357,44,Male,38115,North,45
5358,60,Male,21181,West,71
5359,76,Female,41980,West,2
5360,49,Male,50736,East,58
5361,50,Female,50895,North,94
5362,45,Female,75060,South,12
5363,72,Male,32515,South,27
5364,77,Female,17359,South,98
5365,87,Male,51805,East,38
5366,79,Female,46321,South,75
5367,51,Male,67091,West,20
5368,73,Male,51630,North,94
5369,30,Male,75599,North,43
5370,73,Female,47208,West,32
5371,35,Female,39680,East,90
5372,71,Female,64186,North,23
5373,60,Female,59644,East,41
5374,56,Female,35725,South,88
5375,78,Male,60888,East,2
5376,59,Female,58822,West,62
5377,35,Male,48964,East,96
5378,40,Male,72390,North,53
5379,71,Male,79170,North,57
5380,47,Male,38402,South,48
5381,75,Female,59768,North,79
5382,85,Male,51456,West,6
5383,84,Female,41024,West,16
5384,88,Female,47562,North,11
5385,35,Male,14677,North,46
5386,24,Female,71527,North,73
5387,57,Female,65762,North,57
5388,87,Male,11564,South,67
5389,82,Female,46283,South,7
5390,85,Male,56726,South,52
5391,66,Male,67097,South,52
5392,69,Male,44738,South,30
5393,46,Female,45061,North,55
5394,38,Female,57354,East,22
5395,26,Male,36384,South,4
5396,64,Male,83270,East,5
5397,59,Female,52066,South,22
5398,68,Female,53879,East,68
5399,73,Female,76955,North,4
5400,68,Male,49520,North,43
5401,87,Male,77154,West,15
5402,37,Female,17910,North,16
5403,44,Male,73079,West,84
5404,55,Male,70667,East,58
5405,89,Male,10000,South,74
5406,82,Female,43531,North,33
5407,71,Male,58122,West,95
5408,41,Male,66213,East,65
5409,64,Female,76213,South,25
5410,88,Female,20069,North,37
5411,80,Female,51598,South,18
5412,74,Male,31202,South,25
5413,72,Female,35817,North,15
5414,77,Male,66021,West,68
5415,79,Female,34077,North,35
5416,47,Female,50057,West,68
5417,39,Male,41124,West,42
5418,46,Male,70058,South,84
5419,58,Male,13314,West,12
5420,59,Male,74828,West,94
5421,82,Male,79773,North,22
5422,48,Female,61899,West,36
5423,47,Male,54539,North,34
5424,35,Female,10000,North,91
5425,34,Male,62854,East,25
5426,55,Male,70177,West,39
5427,31,Male,52028,North,76
5428,73,Female,36932,North,59
5429,39,Female,79262,South,76
5430,84,Female,32666,West,85
5431,73,Male,72598,West,50
5432,36,Male,60559,South,61
5433,74,Female,46530,North,33
5434,61,Female,98780,South,7
5435,52,Female,59651,East,19
5436,18,Male,61666,North,88
5437,69,Female,60219,West,20
5438,87,Male,56052,South,5
5439,54,Male,48067,South,94
5440,82,Male,65143,North,7
5441,68,Female,51977,South,20
5442,18,Female,13558,South,47
5443,38,Male,33503,West,81
5444,70,Male,73029,South,98
5445,33,Male,67682,North,7
5446,78,Male,29238,North,75
5447,71,Male,39137,South,82
5448,57,Male,37712,South,94
5449,43,Female,79122,West,84
5450,82,Male,19181,South,64
5451,81,Male,37728,North,66
5452,60,Female,51587,South,7
5453,34,Male,21121,South,91
5454,76,Female,51643,South,15
5455,40,Male,29118,East,83
5456,24,Female,33242,East,34
5457,61,Male,39609,South,66
5458,70,Female,46378,South,28
5459,88,Male,38715,East,66
5460,51,Female,51908,West,11
5461,63,Male,74912,South,70
5462,85,Female,67332,South,56
5463,33,Male,80270,West,23
5464,88,Female,48500,North,10
5465,36,Female,48577,East,97
5466,19,Male,54157,East,83
5467,27,Male,19336,West,75
5468,67,Male,70685,East,24
5469,29,Male,42503,North,60
5470,87,Male,49114,North,92
5471,39,Female,58544,East,12
5472,49,Female,34550,North,92
5473,18,Female,35185,North,5
5474,71,Male,57804,North,19
5475,75,Female,58729,South,72
5476,87,Male,95756,West,37
5477,35,Male,54871,East,28
5478,23,Female,60692,South,44
5479,62,Male,96505,East,43
5480,40,Female,56918,West,69
5481,40,Female,58663,North,72
5482,43,Female,10000,East,88
5483,24,Female,42268,East,20
5484,61,Male,54077,South,99
5485,44,Male,34769,South,6
5486,43,Male,54265,North,69
5487,53,Male,64373,West,74
5488,72,Female,68472,North,92
5489,81,Female,47819,South,12
5490,74,Male,18849,East,15
5491,86,Female,51726,East,67
5492,78,Male,41596,West,87
5493,19,Female,34651,North,63
5494,72,Male,44354,North,36
5495,55,Male,43063,North,7
5496,46,Male,45638,East,1
5497,43,Male,40855,West,72
5498,52,Male,78759,East,91
5499,84,Male,55323,West,49
5500,46,Male,55406,West,22
5501,51,Male,58312,North,52
5502,58,Male,22513,East,95
5503,58,Female,70288,East,43
5504,40,Female,115031,West,39
5505,88,Male,30751,East,75
5506,20,Male,36506,West,43
5507,75,Female,39021,East,54
5508,49,Male,55979,East,21
5509,48,Female,47284,West,15
5510,60,Male,39701,East,92
5511,24,Male,61718,North,38
5512,18,Male,57756,North,23
5513,78,Male,74453,South,91
5514,31,Female,52886,West,83
5515,69,Male,49183,North,80
5516,23,Female,41319,South,76
5517,27,Male,54703,West,51
5518,88,Female,29152,East,23
5519,47,Male,71752,West,51
5520,38,Male,62516,East,71
5521,77,Female,54472,West,46
5522,80,Male,41945,East,94
5523,59,Female,82769,West,61
5524,68,Male,39037,West,16
5525,81,Female,32995,North,60
5526,73,Male,43816,East,32
5527,58,Female,66538,West,41
5528,49,Female,78660,North,60
5529,32,Female,71207,North,21
5530,79,Male,23810,North,68
5531,44,Female,48828,East,7
5532,45,Female,40375,North,91
5533,81,Female,57945,South,70
5534,76,Female,44160,South,20
5535,75,Male,65503,West,44
5536,19,Male,40892,East,44
5537,53,Female,33117,South,12
5538,88,Female,76157,North,59
5539,30,Male,49366,South,78
5540,32,Male,67692,East,34
5541,77,Female,26964,South,44
5542,39,Male,30938,South,81
5543,80,Male,24646,South,40
5544,42,Female,34519,North,84
5545,65,Female,36458,North,2
5546,60,Female,34715,South,61
5547,55,Male,49215,North,21
5548,58,Male,30007,South,12
5549,62,Female,34853,South,77
5550,57,Female,54345,South,65
5551,34,Male,89220,West,82
5552,74,Female,59535,West,78
5553,19,Female,57670,West,95
5554,79,Male,44649,East,88
5555,26,Male,10382,East,12
5556,85,Male,46007,West,52
5557,34,Male,29551,North,89
5558,67,Male,70459,East,14
5559,57,Male,81438,West,18
5560,75,Male,31807,West,24
5561,38,Female,49577,West,26
5562,35,Male,22790,North,94
5563,72,Female,66564,South,61
5564,46,Female,74968,East,68
5565,41,Female,61392,South,64
5566,34,Female,56393,North,40
5567,35,Female,49121,South,29
5568,59,Female,59888,East,18
5569,62,Male,44527,North,68
5570,34,Female,42547,East,59
5571,31,Female,75088,East,97
5572,66,Female,65637,East,56
5573,46,Male,38592,West,66
5574,21,Male,86099,East,12
5575,37,Female,36078,South,22
5576,64,Male,88670,North,62
5577,26,Female,24005,West,26
5578,44,Female,47098,East,14
5579,32,Female,59103,East,9
5580,36,Male,56957,South,74
5581,69,Male,53663,East,7
5582,43,Female,75460,North,47
5583,43,Female,58849,East,58
5584,43,Female,60298,West,20
5585,63,Female,37874,East,79
5586,66,Female,66391,West,56
5587,70,Male,41163,East,43
5588,20,Female,72797,North,98
5589,83,Male,78840,East,60
5590,59,Male,51575,North,52
5591,36,Female,60475,North,88
5592,34,Female,55682,East,66
5593,50,Female,48591,West,20
5594,66,Male,45597,South,13
5595,73,Male,27338,West,25
5596,80,Male,36774,East,36
5597,20,Female,51932,South,3
5598,66,Male,78653,East,47
5599,72,Female,56859,South,12
5600,43,Female,72760,West,60
5601,89,Male,15146,West,97
5602,69,Female,77259,North,28
5603,24,Female,63141,North,75
5604,63,Female,70786,East,81
5605,63,Female,11138,East,14
5606,33,Male,42115,South,31
5607,41,Male,29028,South,69
5608,78,Female,64207,North,66
5609,71,Male,60195,South,60
5610,79,Female,68691,North,77
5611,18,Female,42419,North,20
5612,66,Male,66409,South,11
5613,42,Female,50061,East,78
5614,27,Male,73464,South,4
5615,33,Male,63776,East,52
5616,75,Female,35485,North,47
5617,89,Male,55774,North,67
5618,46,Female,22311,East,11
5619,23,Male,73877,North,50
5620,33,Female,63299,North,89
5621,37,Male,64083,South,23
5622,88,Female,68373,South,81
5623,60,Female,54422,North,62
5624,43,Female,20819,South,53
5625,88,Male,69298,North,95
5626,50,Female,35279,North,14
5627,43,Female,33606,East,47
5628,62,Male,65044,South,18
5629,80,Male,39532,South,67
5630,84,Female,53350,North,99
5631,69,Female,64534,East,83
5632,85,Male,63930,West,23
5633,43,Male,72023,South,95
5634,19,Female,38998,West,60
5635,31,Male,43923,South,59
5636,47,Female,57024,North,88
5637,66,Male,24290,South,50
5638,29,Female,33955,South,61
5639,61,Female,32253,North,17
5640,50,Female,10000,East,54
5641,30,Female,39227,South,91
5642,43,Male,50230,North,9
5643,38,Male,53213,North,32
5644,45,Male,40791,East,78
5645,65,Male,32815,West,22
5646,57,Female,47601,East,40
5647,83,Female,39830,North,78
5648,40,Male,10000,North,52
5649,65,Male,32701,North,78
5650,19,Male,56145,South,28
5651,37,Male,49804,South,44
5652,76,Male,53819,West,54
5653,63,Male,62308,West,97
5654,20,Male,55451,South,48
5655,72,Male,51752,South,22
5656,29,Female,41906,East,35
5657,57,Female,36326,South,45
5658,83,Female,51246,West,28
5659,33,Male,29523,North,67
5660,51,Female,64155,South,86
5661,61,Female,30949,East,38
5662,23,Male,77996,North,53
5663,81,Male,48897,South,87
5664,39,Male,72808,South,6
5665,35,Male,28527,North,14
5666,29,Male,82915,North,86
5667,69,Female,28314,North,36
5668,68,Male,48922,East,84
5669,88,Male,23925,East,51
5670,65,Male,50422,East,87
5671,36,Female,47194,North,77
5672,23,Female,10000,South,44
5673,44,Female,52897,North,45
5674,70,Male,60405,West,73
5675,65,Male,32832,South,41
5676,24,Female,44315,South,6
5677,76,Male,45566,North,92
5678,86,Female,83063,West,7
5679,28,Female,53971,East,83
5680,32,Female,39066,North,95
5681,81,Male,28061,South,99
5682,20,Female,15784,North,93
5683,86,Female,47499,West,47
5684,40,Female,52336,North,33
5685,70,Male,25799,West,22
5686,54,Female,21664,South,67
5687,26,Female,59440,West,77
5688,32,Female,69560,North,13
5689,20,Male,44215,East,56
5690,87,Female,60160,East,77
5691,34,Female,47940,East,12
5692,43,Male,101988,West,5
5693,38,Female,48341,West,77
5694,89,Female,77516,West,55
5695,38,Female,61312,South,76
5696,28,Female,39156,West,74
5697,55,Male,61791,North,15
5698,89,Male,48847,North,66
5699,52,Male,29613,East,38
5700,31,Female,51833,South,80
5701,31,Male,41403,East,97
5702,27,Female,49010,West,98
5703,29,Female,48595,West,55
5704,55,Female,45561,West,89
5705,51,Male,30923,West,55
5706,58,Female,74414,East,47
5707,27,Female,48549,West,90
5708,34,Female,54425,East,14
5709,34,Male,46035,East,15
5710,84,Male,41886,South,35
5711,79,Female,53974,South,31
5712,18,Male,78124,East,34
5713,29,Female,18829,South,73
5714,21,Female,28185,West,7
5715,59,Female,43426,West,38
5716,30,Male,34245,East,1
5717,21,Female,90309,East,87
5718,86,Male,43040,West,14
5719,36,Male,59494,East,25
5720,19,Male,44315,East,8
5721,29,Female,10000,North,40
5722,23,Female,41869,West,6
5723,25,Male,26589,North,79
5724,68,Male,56617,East,20
5725,28,Female,44025,East,81
5726,80,Female,34683,East,96
5727,74,Female,47722,North,59
5728,29,Female,41440,North,6
5729,19,Female,70421,West,39
5730,25,Male,61219,East,92
5731,28,Male,84643,North,10
5732,70,Female,64442,West,9
5733,27,Female,59789,North,34
5734,25,Male,61940,West,77
5735,53,Female,64682,West,55
5736,31,Male,14002,North,75
5737,71,Female,60364,South,75
5738,38,Female,18071,West,94
5739,67,Male,11762,East,92
5740,56,Male,27755,North,87
5741,37,Male,55075,North,61
5742,24,Female,23993,South,59
5743,26,Female,60167,South,79
5744,18,Female,82711,West,11
5745,43,Male,43842,South,13
5746,55,Male,54061,West,62
5747,55,Male,35950,South,92
5748,78,Male,25494,South,71
5749,61,Male,46108,South,95
5750,61,Male,34411,South,22
5751,79,Male,40768,East,38
5752,23,Female,35387,South,14
5753,34,Female,23202,North,6
5754,68,Male,47643,North,31
5755,55,Female,11458,North,51
5756,41,Male,60105,North,3
5757,68,Female,16199,West,17
5758,27,Female,38132,South,20
5759,89,Male,73361,East,7
5760,38,Male,64302,East,17
5761,87,Male,49969,South,58
5762,74,Female,93834,West,90
5763,56,Female,51873,East,27
5764,50,Male,71156,South,13
5765,76,Male,37474,North,5
5766,35,Female,10000,West,65
5767,73,Male,54545,South,17
5768,74,Male,58875,East,37
5769,65,Female,58244,East,16
5770,59,Male,21163,West,18
5771,44,Female,109564,East,92
5772,69,Female,27902,South,3
5773,59,Male,52041,South,18
5774,49,Female,55013,West,41
5775,43,Female,66384,South,94
5776,42,Female,36209,East,96
5777,40,Male,60458,West,78
5778,74,Female,82368,East,17
5779,69,Female,40832,East,83
5780,48,Female,39882,North,61
5781,81,Female,29803,South,47
5782,88,Female,54864,South,72
5783,50,Female,32248,East,68
5784,19,Male,63831,East,24
5785,35,Female,40335,East,93
5786,64,Female,45211,East,47
5787,50,Male,30084,North,56
5788,52,Male,93013,East,75
5789,68,Female,52037,East,76
5790,35,Male,26939,East,14
5791,89,Male,55543,West,71
5792,47,Male,16107,West,67
5793,61,Female,36832,West,96
5794,70,Male,58510,West,11
5795,27,Female,60404,South,2
5796,69,Male,67902,West,17
5797,66,Female,76062,West,42
5798,28,Female,46475,West,58
5799,83,Female,67866,South,23
5800,75,Female,66065,East,33
5801,53,Female,66871,South,86
5802,50,Female,20341,North,45
5803,64,Male,55189,North,78
5804,30,Female,44195,West,49
5805,57,Female,76073,North,20
5806,85,Male,52146,West,53
5807,59,Female,42042,North,17
5808,36,Female,43782,South,8
5809,36,Male,42633,West,7
5810,75,Female,53152,South,37
5811,40,Female,56440,West,49
5812,71,Male,45966,East,68
5813,82,Male,43527,West,30
5814,29,Female,30898,West,52
5815,41,Female,78848,North,54
5816,51,Male,44492,North,52
5817,70,Female,54794,West,85
5818,25,Female,58324,West,42
5819,35,Female,55469,South,27
5820,74,Female,40793,West,3
5821,22,Female,61892,North,95
5822,43,Female,78618,West,16
5823,47,Female,63492,South,77
5824,71,Female,58677,South,71
5825,30,Female,62967,West,75
5826,46,Female,51318,North,98
5827,20,Female,44477,East,42
5828,75,Male,88286,West,75
5829,19,Female,80664,South,96
5830,45,Male,40379,South,56
5831,19,Male,72694,North,33
5832,24,Female,59327,South,29
5833,43,Female,52597,West,95
5834,33,Female,80156,East,91
5835,40,Female,52335,North,62
5836,57,Male,55095,South,66
5837,77,Female,59778,North,8
5838,49,Male,25309,West,43
5839,32,Female,55464,East,47
5840,30,Male,22312,West,12
5841,22,Female,61710,North,84
5842,69,Male,60864,East,40
5843,58,Female,73508,West,5
5844,70,Male,62515,North,56
5845,67,Male,101530,East,57
5846,32,Male,21756,North,77
5847,24,Female,49617,West,1
5848,57,Female,70984,North,33
5849,45,Male,72850,South,60
5850,49,Female,38530,North,73
5851,32,Female,73724,South,34
5852,87,Male,20725,East,72
5853,82,Male,33895,East,33
5854,21,Male,58229,West,56
5855,28,Male,55603,North,76
5856,43,Male,75089,South,83
5857,78,Male,67841,South,21
5858,54,Male,41245,West,97
5859,40,Female,75168,North,68
5860,57,Female,61015,South,4
5861,40,Female,66554,West,49
5862,33,Female,66036,West,11
5863,78,Male,45146,North,90
5864,85,Male,69781,North,5
5865,48,Male,56864,North,60
5866,70,Female,68140,South,30
5867,42,Female,79793,West,66
5868,61,Male,48070,North,88
5869,29,Male,70813,East,16
5870,26,Female,43151,North,82
5871,29,Female,40717,South,76
5872,86,Male,49845,North,90
5873,71,Male,49796,North,12
5874,71,Female,59281,East,26
5875,45,Male,27445,East,68
5876,73,Female,61260,South,27
5877,86,Female,47066,North,53
5878,75,Female,12165,North,87
5879,59,Male,58006,East,85
5880,55,Male,78284,North,48
5881,85,Male,71296,South,37
5882,70,Female,49981,East,98
5883,50,Female,41441,West,45
5884,88,Female,67417,West,75
5885,73,Female,41453,West,3
5886,89,Female,49128,West,6
5887,68,Male,101413,East,78
5888,60,Male,79741,South,6
5889,32,Male,46400,West,77
5890,55,Male,63702,West,29
5891,32,Female,81883,North,33
5892,22,Female,59357,South,17
5893,71,Male,28187,West,57
5894,68,Male,56884,East,11
5895,27,Male,45455,East,66
5896,29,Male,45875,South,34
5897,21,Female,36620,West,95
5898,35,Female,28000,East,16
5899,53,Male,38677,North,41
5900,42,Female,65274,East,37
5901,53,Male,69860,South,22
5902,84,Male,92689,West,46
5903,26,Female,40447,South,35
5904,78,Male,34461,East,7
5905,70,Male,67842,West,50
5906,35,Male,20595,South,15
5907,60,Male,10322,South,4
5908,52,Male,67043,West,88
5909,80,Male,31732,North,13
5910,21,Male,36475,East,29
5911,58,Female,62925,North,50
5912,62,Male,51654,South,16
5913,67,Male,44815,South,1
5914,45,Male,24185,North,34
5915,59,Female,39366,East,98
5916,86,Male,40291,South,80
5917,18,Female,42023,West,96
5918,56,Male,62289,South,33
5919,34,Female,56690,South,15
5920,52,Male,45885,East,81
5921,63,Male,52765,West,58
5922,59,Female,85952,North,81
5923,56,Female,57495,North,35
5924,66,Female,79231,East,53
5925,79,Male,38827,South,29
5926,55,Male,46166,South,76
5927,40,Female,43647,East,58
5928,39,Female,57935,South,77
5929,21,Female,59776,North,21
5930,66,Female,61072,North,39
5931,76,Male,10000,South,1
5932,85,Male,32297,West,49
5933,88,Female,55250,East,77
5934,19,Female,87376,West,43
5935,66,Female,39930,East,88
5936,48,Female,94612,South,88
5937,57,Female,23356,West,77
5938,65,Female,54898,South,5
5939,68,Female,46796,South,55
5940,60,Female,40114,East,78
5941,72,Male,68032,East,80
5942,66,Female,48483,East,70
5943,74,Female,19888,South,2
5944,32,Male,10784,West,68
5945,44,Female,28776,East,63
5946,85,Male,62654,East,80
5947,81,Female,45968,North,85
5948,47,Female,70704,South,81
5949,53,Female,47045,North,67
5950,84,Female,55565,East,88
5951,66,Male,80201,North,70
5952,72,Male,46264,West,83
5953,73,Female,89180,West,98
5954,85,Male,63589,North,86
5955,61,Female,31143,West,3
5956,48,Male,25892,South,39
5957,75,Female,21198,North,87
5958,70,Male,50737,South,11
5959,40,Female,17402,West,96
5960,45,Female,85384,North,30
5961,33,Male,94779,North,50
5962,54,Female,17960,East,67
5963,38,Female,55023,South,48
5964,34,Female,10759,East,40
5965,54,Male,64215,East,16
5966,36,Female,68869,West,32
5967,47,Male,49946,South,62
5968,62,Male,55981,South,86
5969,35,Female,36808,West,76
5970,79,Male,50875,West,40
5971,53,Female,64277,South,78
5972,69,Female,46258,West,71
5973,36,Female,74497,South,66
5974,61,Male,36235,West,11
5975,24,Female,43626,East,74
5976,61,Female,10000,West,6
5977,85,Female,96436,North,9
5978,51,Female,10183,West,19
5979,83,Male,72267,North,25
5980,86,Female,58535,South,5
5981,72,Female,49887,East,5
5982,27,Female,32200,West,54
5983,59,Female,40760,South,67
5984,58,Male,42170,North,68
5985,86,Male,39524,East,12
5986,27,Female,10000,South,90
5987,27,Female,61659,South,6
5988,77,Male,63080,South,74
5989,68,Female,43041,South,91
5990,38,Female,49114,West,87
5991,25,Male,61544,South,38
5992,82,Female,22369,South,30
5993,47,Male,17639,West,37
5994,66,Female,50186,North,25
5995,26,Female,43436,East,44
5996,34,Male,41485,East,60
5997,86,Female,62085,West,14
5998,75,Male,42094,West,67
5999,74,Male,58834,North,68
6000,79,Female,85494,East,36
6001,69,Female,91995,West,25
6002,78,Female,67301,South,8
6003,57,Male,10000,West,25
6004,55,Male,62627,East,36
6005,60,Male,81098,North,30
6006,80,Female,55338,North,79
6007,36,Female,36681,South,60
6008,67,Female,41799,South,45
6009,50,Female,74591,East,47
6010,30,Female,39361,South,50
6011,79,Female,30957,East,69
6012,60,Male,36938,East,82
6013,66,Male,51155,West,96
6014,53,Male,45550,South,42
6015,27,Male,17783,West,50
6016,23,Female,41429,West,7
6017,74,Male,87939,East,4
6018,18,Male,53735,East,54
6019,88,Male,62236,East,45
6020,75,Male,21591,East,31
6021,38,Male,63299,West,80
6022,73,Male,80106,North,61
6023,37,Male,56360,North,45
6024,71,Male,25876,North,3
6025,42,Female,62809,East,47
6026,45,Male,66232,South,49
6027,22,Female,35991,North,3
6028,38,Female,71376,West,3
6029,35,Male,59023,West,93
6030,64,Female,10145,East,83
6031,87,Male,38240,West,4
6032,74,Male,43273,West,59
6033,36,Female,48859,North,35
6034,82,Female,49910,North,53
6035,20,Female,65787,West,16
6036,59,Female,66487,North,51
6037,38,Male,82311,West,26
6038,57,Male,56774,West,38
6039,84,Female,79527,North,68
6040,42,Female,68622,East,34
6041,72,Male,74536,North,21
6042,69,Female,81921,East,41
6043,61,Male,43244,South,59
6044,73,Female,48385,West,89
6045,72,Female,10000,South,3
6046,87,Female,72100,West,56
6047,83,Female,70499,North,62
6048,36,Male,52892,South,18
6049,24,Male,65929,South,89
6050,80,Male,71376,West,96
6051,59,Female,50384,West,84
6052,59,Female,58601,East,15
6053,76,Female,49715,East,66
6054,37,Male,48019,North,30
6055,34,Male,36414,South,76
6056,44,Female,21932,South,39
6057,64,Female,24320,East,64
6058,19,Male,48568,North,57
6059,80,Female,27580,South,63
6060,79,Male,31110,West,7
6061,36,Female,33621,West,86
6062,34,Female,44369,West,72
6063,86,Male,72611,South,87
6064,56,Male,10000,North,23
6065,88,Male,50952,East,76
6066,56,Male,31511,East,6
6067,53,Female,49078,East,58
6068,57,Male,37566,West,14
6069,62,Male,46296,South,28
6070,21,Female,19121,South,5
6071,42,Female,58212,East,68
6072,86,Male,51245,East,56
6073,47,Female,53091,South,25
6074,85,Female,69341,East,27
6075,46,Male,21807,South,60
6076,85,Female,28183,West,4
6077,68,Female,83214,East,29
